PC1,PC2
0.7839184903231319,-0.2038162658751173
0.7922466742131374,-0.18529678417929193
0.4529667091822887,0.1412891246843883
0.20274406045772617,0.3030817159281667
-0.020604290573864883,0.19505486717380716
-0.39108830053340854,0.09401628123724869
-0.5455720939521452,0.00033971197840845725
-0.6533481107584346,-0.2484607801567546
-0.621263138358431,-0.09620787079085563
